flow_a,flow_b,ip_a,ip_b,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,flow_byts_s,flow_pkts_s,fwd_pkts_s,pkt_len_mean,pkt_len_std,pkt_len_max,pkt_len_min,flow_iat_mean,flow_iat_std,fwd_iat_mean,bwd_iat_mean,down_up_ratio,fwd_pkt_len_mean,fwd_pkt_len_max,bwd_pkt_len_mean,bwd_pkt_len_max,syn_flag_cnt,ack_flag_cnt,fin_flag_cnt,rst_flag_cnt,psh_flag_cnt,urg_flag_cnt,init_fwd_win_byts,init_bwd_win_byts,ip_version,ip_ttl_mean,ip_ttl_std,ip_len_mean,ip_len_std,ip_flag_df_rate,ip_flag_mf_rate,tcp_win_size_mean,tcp_win_size_std,tcp_seq_mean_delta,tcp_ack_mean_delta,label
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-113956,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-316065,169.231.45.10,169.231.45.10,0.0,26.023776,1.0,0.0,259.721217,3.519042,3.519042,0.264706,0.8644,0.0,6.0,1.752415,6.601132,1.752415,0.0,0.0,0.264706,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6375,20.955912,0.0,0.0,9.1625,556.842992,12.333333,228632394.114286,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-113956,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-1139,169.231.45.10,169.231.45.10,0.0,30.115139,2.0,0.0,10936.744152,129.360009,129.360009,11.0,0.544077,0.0,6.0,2.006571,7.495,2.006571,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,61.307692,0.461538,377.261538,371.550995,1.0,0.0,719.015385,1467.378457,408.083333,310560964.297619,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-113956,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-3345,169.231.45.10,169.231.45.10,11.0,29.911124,3.0,0.0,3450.516622,41.164128,41.164128,10.192308,3.544614,0.0,15.0,1.988879,7.48005,1.988879,0.0,0.0,10.192308,0.0,0.0,0.0,2.0,12.0,1.0,2.0,4.0,0.0,65535.0,0.0,0.0,0.0,0.0,97.216667,170.308865,1.0,0.0,6003.4,15925.476214,88.0,310561079.714286,1
s2-2022-04-29-1215-ens4f3-2022-04-29-1215-316065,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-1139,169.231.45.10,169.231.45.10,0.0,4.091363,3.0,0.0,10677.022935,125.840967,125.840967,10.735294,0.320323,0.0,0.0,0.254156,0.893868,0.254156,0.0,0.0,10.735294,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,61.307692,0.461538,386.899038,392.506907,1.0,0.0,728.177885,2024.221449,420.416666,81928570.183333,1
s2-2022-04-29-1215-ens4f3-2022-04-29-1215-316065,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-3345,169.231.45.10,169.231.45.10,11.0,3.887348,4.0,0.0,3190.795405,37.645086,37.645086,9.927602,2.680214,0.0,9.0,0.236464,0.878918,0.236464,0.0,0.0,9.927602,0.0,0.0,0.0,2.0,15.0,1.0,0.0,4.0,0.0,65535.0,0.0,0.0,0.0,0.0,106.854167,191.264777,1.0,0.0,6012.5625,15368.633222,75.666667,81928685.6,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-1139,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-3345,169.231.45.10,169.231.45.10,11.0,0.204015,1.0,0.0,7486.22753,88.195881,88.195881,0.807692,3.000537,0.0,9.0,0.017692,0.01495,0.017692,0.0,0.0,0.807692,0.0,0.0,0.0,2.0,14.0,0.0,0.0,7.0,0.0,65535.0,0.0,0.0,61.307692,0.461538,280.044871,201.24213,0.0,0.0,5284.384615,17392.854671,496.083333,115.416667,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-117966,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-10334,169.231.178.28,169.231.178.28,0.0,0.027475,0.0,0.0,227.283259,1.170488,1.170488,7.333333,2.818373,0.0,0.0,0.003434,0.005875,0.003434,0.0,0.0,7.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.125,343.446008,0.0,0.0,0.0,0.0,429.142857,0.142857,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-117966,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-11526,169.231.178.28,169.231.178.28,0.0,180.41233,6.0,0.0,1509.209375,20.092092,20.092092,0.844444,2.962079,0.0,6.0,12.862697,46.261321,12.862697,0.0,0.0,0.844444,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,390.595588,471.083762,0.0,0.0,14344.345588,2461.912513,703.517857,124489159.580357,1
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-10334,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-11526,169.231.178.28,169.231.178.28,0.0,180.384855,6.0,0.0,1281.926116,18.921604,18.921604,6.488889,0.143706,0.0,6.0,12.859263,46.255446,12.859263,0.0,0.0,6.488889,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,35.470588,127.637754,0.0,0.0,14344.345588,2461.912513,274.375,124489159.4375,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-124742,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-34663,169.231.27.161,169.231.27.161,0.0,139.834747,17.0,0.0,563127.231088,8532.26588,8532.26588,14.727273,13.444099,27.0,0.0,6.658679,9.644219,6.658679,0.0,0.0,14.727273,27.0,0.0,0.0,0.0,17.0,1.0,0.0,12.0,0.0,1778.0,0.0,0.0,61.0,0.0,260.266667,277.084335,1.0,0.0,1775.0,3.172801,268.908046,173.632184,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-124742,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-0852,169.231.27.161,169.231.27.161,0.0,126.885657,20.0,0.0,563125.012866,8532.226181,8532.226181,9.72,12.96,27.0,0.0,5.286781,9.454278,5.286781,0.0,0.0,9.72,27.0,0.0,0.0,0.0,20.0,1.0,0.0,5.0,0.0,1778.0,0.0,0.0,61.0,0.0,311.773196,550.43414,1.0,0.0,1774.886598,3.299098,314.6875,104.229167,1
s2-2022-04-29-1215-ens4f2-2022-04-29-1215-34663,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-0852,169.231.27.161,169.231.27.161,0.0,12.94909,3.0,0.0,2.218222,0.039699,0.039699,5.007273,0.484099,0.0,0.0,1.371898,0.189941,1.371898,0.0,0.0,5.007273,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,51.506529,273.349805,0.0,0.0,0.113402,0.126297,45.779454,69.403017,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-131784,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-484446,169.231.77.27,169.231.77.27,0.0,106.210784,324.0,1.0,28076.09153,37.383292,27.268489,638.463303,452.02999,1374.0,152.0,0.293148,5.459485,0.276671,0.0,0.333333,391.296636,505.0,1440.0,1440.0,2.0,321.0,1.0,1.0,3.0,0.0,63726.0,2049.0,0.0,4.666667,6.599663,686.96319,514.875602,0.0,0.0,375.718814,2814.831173,16715632.327692,5934586.436923,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-131784,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-82443,169.231.77.27,169.231.77.27,0.0,36.009405,1362.0,0.0,2047.884614,20.949601,20.949601,32.887519,1.010341,27.0,0.0,0.284456,3.898108,0.284456,0.0,0.0,32.887519,27.0,0.0,0.0,0.0,1364.0,0.0,1.0,31.0,0.0,35040.0,0.0,0.0,67.0,0.0,1377.287835,94.407266,0.0,0.0,387.808635,2833.891797,3104.013228,10778401.145175,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-484446,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-82443,169.231.77.27,169.231.77.27,0.0,70.201379,1686.0,1.0,26028.206916,16.433691,6.318888,605.575784,451.019649,1347.0,152.0,0.008692,1.561377,0.007785,0.0,0.333333,358.409117,478.0,1440.0,1440.0,2.0,1685.0,1.0,0.0,28.0,0.0,28686.0,2049.0,0.0,62.333333,6.599663,690.324645,420.468336,0.0,0.0,763.527449,19.060624,16712528.314464,16712987.582098,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-133908,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-268203,169.231.211.124,169.231.211.124,0.0,54.379583,15.0,0.0,2.383319,0.024485,0.024485,2.138444,0.229085,0.0,6.0,0.65556,8.740682,0.65556,0.0,0.0,2.138444,0.0,0.0,0.0,0.0,17.0,2.0,2.0,11.0,0.0,555.0,0.0,0.0,64.595238,0.490846,218.032468,321.97809,1.0,0.0,1317.883116,3542.568176,232.131243,17971702.025552,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-133908,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-12800,169.231.211.124,169.231.211.124,11.0,44.401041,23.0,0.0,7.999655,0.104207,0.104207,2.745614,0.53577,0.0,1.0,4.363943,9.311085,4.363943,0.0,0.0,2.745614,0.0,0.0,0.0,2.0,38.0,0.0,0.0,19.0,0.0,65535.0,0.0,0.0,63.595238,0.490846,54.785714,140.408724,1.0,0.0,1853.071429,9945.46439,119.487805,104.926829,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-133908,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-451244,169.231.211.124,169.231.211.124,0.0,169.638822,25.0,0.0,14265.849567,179.012268,179.012268,0.228745,0.590948,0.0,0.0,4.580749,15.245774,4.580749,0.0,0.0,0.228745,0.0,0.0,0.0,0.0,25.0,1.0,0.0,14.0,0.0,22095.0,0.0,0.0,67.595238,0.490846,240.964286,318.226994,1.0,0.0,1843.928571,2037.500978,270.148559,31.381374,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-268203,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-12800,169.231.211.124,169.231.211.124,11.0,9.978542,8.0,0.0,5.616336,0.079722,0.079722,4.884058,0.764855,0.0,7.0,3.708383,18.051767,3.708383,0.0,0.0,4.884058,0.0,0.0,0.0,2.0,21.0,2.0,2.0,8.0,0.0,64980.0,0.0,0.0,1.0,0.0,272.818182,462.386814,0.0,0.0,3170.954545,13488.032566,351.619048,17971806.952381,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-268203,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-451244,169.231.211.124,169.231.211.124,0.0,115.259239,10.0,0.0,14268.232886,179.036753,179.036753,1.909699,0.820033,0.0,6.0,5.236309,23.986456,5.236309,0.0,0.0,1.909699,0.0,0.0,0.0,0.0,8.0,1.0,2.0,3.0,0.0,21540.0,0.0,0.0,3.0,0.0,22.931818,3.751096,0.0,0.0,526.045455,1505.067198,38.017316,17971733.406926,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-12800,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-451244,169.231.211.124,169.231.211.124,11.0,125.237781,2.0,0.0,14273.849222,179.116475,179.116475,2.974359,0.055178,0.0,1.0,8.944692,5.934689,8.944692,0.0,0.0,2.974359,0.0,0.0,0.0,2.0,13.0,1.0,0.0,5.0,0.0,43440.0,0.0,0.0,4.0,0.0,295.75,458.635718,0.0,0.0,3697.0,11982.965368,389.636364,73.545455,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-13448,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-5601,169.231.63.108,169.231.63.108,0.0,4.179096,5.0,0.0,401.372686,5.151896,5.151896,2.838235,0.358216,0.0,0.0,0.219421,0.816122,0.219421,0.0,0.0,2.838235,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,258.829545,352.191558,0.0,0.0,69.477273,89.105784,285.1,58814681.633333,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-13448,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-247157,169.231.63.108,169.231.63.108,0.0,1.017675,5.0,0.0,2421.472928,29.388881,29.388881,4.808824,1.748942,0.0,6.0,0.105377,0.18646,0.105377,0.0,0.0,4.808824,0.0,0.0,0.0,2.0,6.0,1.0,1.0,6.0,0.0,62933.0,0.0,0.0,4.0,0.0,69.045455,1.998469,0.0,0.0,2455.664773,15085.758371,59.033333,90340948.566667,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-5601,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-247157,169.231.63.108,169.231.63.108,0.0,5.196771,0.0,0.0,2822.845614,34.540777,34.540777,7.647059,2.107158,0.0,6.0,0.324798,1.002582,0.324798,0.0,0.0,7.647059,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,62938.0,0.0,0.0,4.0,0.0,327.875,350.193089,0.0,0.0,2386.1875,15174.864155,344.133333,31526266.933334,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-139331,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-11132,169.231.65.26,169.231.65.26,0.0,107.80146,5.0,0.0,824.287727,12.82277,12.82277,4.7,4.892963,8.0,0.0,27.058292,46.907323,27.058292,0.0,0.0,4.7,8.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.0,0.0,61.972222,102.416531,0.0,0.0,9097.527778,7481.819616,134.375,302817399.0,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-139331,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-210752,169.231.65.26,169.231.65.26,11.0,0.734275,4.0,3.0,17888.800008,197.426294,127.327923,24.7,0.079937,8.0,15.0,0.080991,0.094664,0.077782,0.002725,0.5,22.7,8.0,93.0,93.0,2.0,8.0,1.0,0.0,2.0,0.0,64240.0,0.0,0.0,24.75,31.952113,411.722222,496.808333,0.0,0.0,7338.222222,20117.97699,222.375,302817475.0,1
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-11132,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-210752,169.231.65.26,169.231.65.26,11.0,108.535735,1.0,3.0,18713.087735,210.249064,140.150693,20.0,4.813026,0.0,15.0,27.139283,47.001987,27.136074,0.002725,0.5,18.0,0.0,93.0,93.0,2.0,5.0,1.0,0.0,1.0,0.0,64240.0,0.0,0.0,43.25,31.952113,349.75,394.391802,0.0,0.0,16435.75,27599.796606,88.0,76.0,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-139715,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-218620,169.231.7.206,169.231.7.206,0.0,0.028119,5.0,2.0,29540.04874,10.91647,37.575672,455.325,444.770454,1347.0,120.0,0.004021,0.011352,0.007023,0.0,0.666667,218.791667,256.0,884.0,1440.0,2.0,3.0,0.0,0.0,3.0,0.0,26369.0,110.0,0.0,52.5,52.5,49.607143,152.874406,0.0,0.0,3635.428571,9161.452993,1718156346.5,1718157699.5,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-139715,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-285717,169.231.7.206,169.231.7.206,0.0,0.037679,5.0,2.0,34690.938414,1.183118,31.735661,455.325,444.770454,1347.0,120.0,0.001631,0.010947,0.003353,0.0,0.666667,218.791667,256.0,884.0,1440.0,2.0,3.0,0.0,0.0,3.0,0.0,26369.0,110.0,0.0,53.5,51.5,49.607143,152.874406,0.0,0.0,3636.678571,9162.69521,523408019.5,523406077.833334,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-139715,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-170697,169.231.7.206,169.231.7.206,0.0,32.468994,2.0,10.0,5686.664284,76.950453,77.257464,3.175,0.987814,0.0,0.0,1.699589,7.160387,3.604392,3.618433,1.0,8.775,0.0,76.3,93.0,1.0,10.0,2.0,1.0,4.0,0.0,37357.0,64240.0,0.0,142.368421,35.450797,282.120301,150.469584,0.0,0.0,3240.413534,10205.599872,104862352.333333,106689861.555556,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-139715,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-193574,169.231.7.206,169.231.7.206,0.0,0.071868,1.0,0.0,3261.61704,37.566303,37.566303,12.160714,12.284788,27.0,0.0,0.014434,0.001175,0.014434,0.0,0.0,12.160714,27.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,37357.0,0.0,0.0,105.0,0.0,567.857143,652.46892,0.0,0.0,7185.738096,14386.644954,641.7,409565547.566667,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-218620,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-285717,169.231.7.206,169.231.7.206,0.0,0.00956,0.0,0.0,5150.889674,9.733352,5.840011,0.0,0.0,0.0,0.0,0.00239,0.000405,0.00367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.25,1.242217,1194748327.0,1194751621.666666,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-218620,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-170697,169.231.7.206,169.231.7.206,0.0,32.497113,7.0,8.0,35226.713024,66.033983,39.681792,458.5,445.758268,1347.0,120.0,1.695568,7.171739,3.597369,3.618433,0.333333,227.566667,256.0,807.7,1347.0,3.0,13.0,2.0,1.0,1.0,0.0,63726.0,64130.0,0.0,89.868421,17.049203,232.513158,2.404822,0.0,0.0,6875.842105,19367.052865,1613293994.166667,1611467837.944444,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-218620,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-193574,169.231.7.206,169.231.7.206,0.0,0.099987,4.0,2.0,32801.66578,26.649833,0.009369,467.485714,457.055242,1374.0,120.0,0.010413,0.012527,0.007411,0.0,0.666667,230.952381,283.0,884.0,1440.0,2.0,0.0,1.0,0.0,4.0,0.0,63726.0,110.0,0.0,52.5,52.5,518.25,499.594514,0.0,0.0,10821.166667,23548.097947,1718156988.2,1308592151.933333,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-285717,s3-2022-04-29-1215-ens4f2-2022-04-29-1215-170697,169.231.7.206,169.231.7.206,0.0,32.506673,7.0,8.0,40377.602698,75.767335,45.521803,458.5,445.758268,1347.0,120.0,1.697958,7.171334,3.601039,3.618433,0.333333,227.566667,256.0,807.7,1347.0,3.0,13.0,2.0,1.0,1.0,0.0,63726.0,64130.0,0.0,88.868421,16.049203,232.513158,2.404822,0.0,0.0,6877.092105,19368.295082,418545667.166667,416716216.277778,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-285717,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-193574,169.231.7.206,169.231.7.206,0.0,0.109547,4.0,2.0,37952.555454,36.383185,5.830642,467.485714,457.055242,1374.0,120.0,0.012803,0.012122,0.011081,0.0,0.666667,230.952381,283.0,884.0,1440.0,2.0,0.0,1.0,0.0,4.0,0.0,63726.0,110.0,0.0,51.5,51.5,518.25,499.594514,0.0,0.0,10822.416667,23549.340164,523408661.2,113840530.266667,1
s3-2022-04-29-1215-ens4f2-2022-04-29-1215-170697,s3-2022-04-29-1215-ens4f3-2022-04-29-1215-193574,169.231.7.206,169.231.7.206,0.0,32.397126,3.0,10.0,2425.047244,39.38415,39.691161,8.985714,11.296974,27.0,0.0,1.685155,7.159212,3.589958,3.618433,1.0,3.385714,27.0,76.3,93.0,1.0,13.0,1.0,1.0,5.0,0.0,0.0,64240.0,0.0,37.368421,35.450797,285.736842,501.999336,0.0,0.0,3945.324562,4181.045082,104862994.033333,302875686.011111,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-142223,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-222843,169.231.50.198,169.231.50.198,0.0,217.774009,3.0,0.0,107.231398,1.564852,1.564852,6.975,2.427829,0.0,0.0,54.983505,94.618801,54.983505,0.0,0.0,6.975,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,63487.0,0.0,0.0,0.0,0.0,108.767857,294.570346,0.0,0.0,54127.200893,22923.070076,59.564516,584441661.903226,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-142223,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-245255,169.231.50.198,169.231.50.198,0.0,192.119722,9.0,0.0,32.414065,0.43367,0.43367,0.814286,2.403711,0.0,0.0,53.342409,88.168161,53.342409,0.0,0.0,0.814286,0.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,0.0,63487.0,0.0,0.0,0.0,0.0,36.394231,161.226199,0.0,0.0,4881.112981,16909.346149,35.102151,278214450.569893,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-142223,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-257179,169.231.50.198,169.231.50.198,0.0,202.794527,17.0,0.0,88.915108,1.076488,1.076488,6.854545,1.951659,0.0,6.0,54.7502,92.628367,54.7502,0.0,0.0,6.854545,0.0,0.0,0.0,2.0,17.0,1.0,0.0,11.0,0.0,12552.0,0.0,0.0,178.952381,27.045775,415.660714,288.382857,0.952381,0.0,11669.86756,5745.369057,436.364516,148.303226,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-142223,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-286869,169.231.50.198,169.231.50.198,0.0,222.687402,2.0,3.0,25274.877085,47.35633,23.666945,457.9,405.708645,1291.0,39.0,55.678182,96.152788,55.649542,0.054376,1.0,365.066667,478.0,626.333333,1384.0,0.0,1.0,0.0,0.0,4.0,0.0,2048.0,292.0,0.0,106.2,86.711937,348.375,137.387509,0.0,0.0,215.65625,1841.020696,1617841454.564516,1617839991.153226,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-222843,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-245255,169.231.50.198,169.231.50.198,0.0,25.654287,6.0,0.0,74.817333,1.131182,1.131182,6.160714,0.024118,0.0,0.0,1.641096,6.45064,1.641096,0.0,0.0,6.160714,0.0,0.0,0.0,0.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,72.373626,133.344147,0.0,0.0,49246.087912,6013.723927,94.666667,306227211.333333,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-222843,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-257179,169.231.50.198,169.231.50.198,0.0,14.979482,14.0,0.0,18.31629,0.488364,0.488364,13.829545,0.47617,0.0,6.0,0.233305,1.990434,0.233305,0.0,0.0,13.829545,0.0,0.0,0.0,0.0,17.0,1.0,1.0,12.0,0.0,50935.0,0.0,0.0,178.952381,27.045775,524.428571,582.953203,0.952381,0.0,42457.333333,17177.701019,376.8,584441513.6,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-222843,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-286869,169.231.50.198,169.231.50.198,0.0,4.913393,5.0,3.0,25167.645687,45.791478,22.102093,464.875,408.136474,1291.0,39.0,0.694677,1.533987,0.666037,0.054376,1.0,372.041667,478.0,626.333333,1384.0,2.0,1.0,0.0,1.0,5.0,0.0,61439.0,292.0,0.0,106.2,86.711937,457.142857,431.957855,0.0,0.0,54342.857143,21082.04938,1617841395.0,1033398329.25,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-245255,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-257179,169.231.50.198,169.231.50.198,0.0,10.674805,8.0,0.0,56.501043,0.642818,0.642818,7.668831,0.452052,0.0,6.0,1.407791,4.460206,1.407791,0.0,0.0,7.668831,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,50935.0,0.0,0.0,178.952381,27.045775,452.054945,449.609056,0.952381,0.0,6788.754579,11163.977092,471.466667,278214302.266667,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-245255,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-286869,169.231.50.198,169.231.50.198,0.0,30.56768,11.0,3.0,25242.46302,46.92266,23.233275,458.714286,408.112356,1291.0,39.0,2.335773,7.984627,2.307133,0.054376,1.0,365.880953,478.0,626.333333,1384.0,2.0,6.0,1.0,0.0,2.0,0.0,61439.0,292.0,0.0,106.2,86.711937,384.769231,298.613708,0.0,0.0,5096.769231,15068.325453,1617841489.666667,1339625540.583333,1
s3-2022-04-29-1215-ens4f0-2022-04-29-1215-257179,s3-2022-04-29-1215-ens4f0-2022-04-29-1215-286869,169.231.50.198,169.231.50.198,0.0,19.892875,19.0,3.0,25185.961977,46.279842,22.590457,451.045455,407.660304,1291.0,33.0,0.927982,3.524421,0.899342,0.054376,1.0,358.212122,478.0,626.333333,1384.0,2.0,16.0,1.0,0.0,7.0,0.0,10504.0,292.0,0.0,72.752381,59.666162,67.285714,150.995348,0.952381,0.0,11885.52381,3904.348361,1617841018.2,1617839842.85,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-142797,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-157630,169.231.10.230,169.231.10.230,11.0,138.847116,26.0,0.0,2910.814887,35.825989,35.825989,1.118627,4.666385,0.0,9.0,2.340818,9.838488,2.340818,0.0,0.0,1.118627,0.0,0.0,0.0,2.0,60.0,0.0,0.0,14.0,0.0,14480.0,0.0,0.0,15.0,0.0,373.252525,393.737895,1.0,0.0,703.212121,1403.974008,492.061224,1248.765306,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-142797,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-365778,169.231.10.230,169.231.10.230,11.0,136.785988,19.0,0.0,2918.584938,35.870392,35.870392,12.065483,0.770426,0.0,15.0,2.620116,10.433807,2.620116,0.0,0.0,12.065483,0.0,0.0,0.0,2.0,51.0,0.0,0.0,6.0,0.0,65535.0,0.0,0.0,0.0,0.0,21.709548,31.48722,0.924528,0.0,3454.90566,8622.538761,65.269231,57199234.615385,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-157630,s2-2022-04-29-1215-ens4f1-2022-04-29-1215-365778,169.231.10.230,169.231.10.230,0.0,2.061128,7.0,0.0,7.770051,0.044403,0.044403,10.946856,3.895959,0.0,6.0,0.279298,0.595319,0.279298,0.0,0.0,10.946856,0.0,0.0,0.0,0.0,9.0,0.0,0.0,8.0,0.0,51055.0,0.0,0.0,15.0,0.0,394.962073,425.225115,0.075472,0.0,2751.693539,7218.564753,426.791993,57197985.850079,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-14330,s2-2022-04-29-1215-ens4f2-2022-04-29-1215-128342,169.231.102.246,169.231.102.246,11.0,0.065703,5.0,0.0,6575.042236,106.540036,106.540036,31.285714,2.710524,27.0,33.0,0.010951,0.009245,0.010951,0.0,0.0,31.285714,27.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,64240.0,0.0,0.0,0.0,0.0,226.666667,92.165791,1.0,0.0,11048.333333,23788.772623,115.8,431882761.6,1
s2-2022-04-29-1215-ens4f1-2022-04-29-1215-14330,s2-2022-04-29-1215-ens4f3-2022-04-29-1215-271178,169.231.102.246,169.231.102.246,0.0,16.737997,1.0,2.0,27.781102,0.298722,0.179233,0.0,0.0,0.0,0.0,4.184499,7.242056,8.366562,0.0,0.666667,0.0,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,35.5,0.666667,117.327023,0.0,0.0,0.0,0.0,0.0,0.0,1
